url,name,daoyan,bianju,actor,leixing,guojia,yuyan,riqi,shoubo,pianchang,rate,vote_count,desc,jishu,danjipianchang,imdb,othername
https://movie.douban.com/subject/26733371/,地球脉动 第二季 Planet Earth Season 2,"['伊丽莎白·怀特', '贾斯汀·安德森', '艾玛·纳珀', '艾德·查尔斯', '查登·亨特', '弗雷迪·德瓦斯']",,['大卫·爱登堡'],['纪录片'],英国,英语,,['2016-11-06(英国)'],,9.9,50123,曾经惊艳世人的纪录片《地球脉动》，再次由来自BBC的制作团队倾力奉献出最新的第二季。在这一季里，观众们将继续见证地球各个角落动物、植物平凡而精彩的生命瞬间。本季总共六集，分为岛屿、山脉、丛林、沙漠、草原和城市，树懒、巨蜥、狐猴、海鬣蜥、帽带企鹅、雪豹、金雕、蜘蛛猴、美洲豹……大自然的神奇之手创造的万千生物以其各自的习性自幼生活在生身土地之上。他们顺应着严苛的自然环境，顽强追逐着明日的朝阳。然而人类肆无忌惮的活动则侵蚀着其他生物的生存环境。它们渺小而伟大，通过BBC的镜头，生命的光辉得以放大，闪耀在地球的每一个角落。,6,50分钟,https://www.imdb.com/title/tt5491994,行星地球第二季/我们的地球第二季/地球无限第二季/PlanetEarthII/OnePlanetSeason2
https://movie.douban.com/subject/25865470/,瑞克和莫蒂 第二季 Rick and Morty Season 2,"['韦斯利·阿彻', '皮特·米歇尔斯']","['贾斯汀·罗兰', '丹·哈萌']","['贾斯汀·罗兰', '克里斯·帕内尔', '斯宾瑟·格拉默', '萨拉·乔克', '科甘-迈克尔·凯', '乔丹·皮尔', '杰·约翰斯顿']","['喜剧', '科幻', '动画', '冒险']",美国,英语,,['2015-07-26(美国)'],,9.8,99717,天才兼疯子科学家Rick（贾斯汀·罗兰 Justin Roiland 配音）在失踪多年后突然回到女儿Beth的身边，并且在她的车库里搞了一个科学实验室。Rick有一把“传送门枪”，可以穿越到宇宙的各个次元。孙子Morty（贾斯汀·罗兰 Justin Roiland 配音）和孙女Summer经常被拖进他的自制太空船内，跟他一同开展各种疯狂刺激的宇宙冒险。女儿和女婿Jerry对他的疯狂行为感到不满，在上一季的结尾，他们外出旅行回来，发现屋子被爷孙三人搞得一团糟，正要大发雷霆之际，Rick停止时间，趁机整理好房子。他们却因此创造了多个时间断层，这下又该如何收拾？本动画是由美剧《废柴联盟》的创作人Dan Harmon和Justin Roiland开发的动画连续剧。每集一个独立小故事，精妙无比的剧情安排，天马行空的想象力，突破天际的脑洞，是本剧最大的特点。,10,22分钟,https://www.imdb.com/title/tt4462494,
https://movie.douban.com/subject/27166039/,瑞克和莫蒂 第四季 Rick and Morty Season 4,"['雅各布·海尔', '艾丽卡·海斯']","['贾斯汀·罗兰', '丹·哈萌']","['贾斯汀·罗兰', '克里斯·帕内尔', '斯宾瑟·格拉默', '萨拉·乔克', '凯瑞·华格伦', '莫里斯·拉马奇', '丹·哈萌', '布兰登·约翰逊', '诺兰·诺斯', '凯茜·斯蒂尔', '埃克·科伦']","['科幻', '动画', '冒险']",美国,英语,,['2019-11-10(美国)'],,9.8,61901,Rick（瑞克）和Morty（莫蒂）讲述了地球C-137（S1-06之后转移到的时空N/A（可在S2-02Jerry寄托所中Rick填的表格中看到）之前的时空由于Rick的药水使除了Morty一家的人类都变成了柯南伯格式的怪物）的Rick和Morty的冒险故事，但有时也 有Rick和Summer，Morty和Jerry这样的冒险组合。剧情设计和制作手法都极为出彩。,10,22分钟,https://www.imdb.com/title/tt7446798,
https://movie.douban.com/subject/26592971/,瑞克和莫蒂 第三季 Rick and Morty Season 3,"['贾斯汀·罗兰', '胡安·何塞·梅扎-莱昂']","['丹·哈萌', '贾斯汀·罗兰']","['贾斯汀·罗兰', '克里斯·帕内尔', '斯宾瑟·格拉默', '萨拉·乔克', '内森·菲利安', '丹·哈萌', '布兰登·约翰逊', '汤姆·肯尼', '莫里斯·拉马奇', '诺兰·诺斯', '凯茜·斯蒂尔', '凯瑞·华格伦']","['科幻', '动画', '冒险']",美国,英语,,"['2017-04-01(首播集)', '2017-07-30(美国)']",,9.8,102332,Adult Swim频道续订旗下超高收视动画片《瑞克和莫蒂》（Rick and Morty）第三季。,10,22分钟,https://www.imdb.com/title/tt5218228,外公你这样做很容易失去我(豆友译名)
https://movie.douban.com/subject/3286528/,老友记 第二季 Friends Season 2,['迈克尔·莱拜克'],"['玛尔塔·考夫曼', '大卫·克拉尼']","['詹妮弗·安妮斯顿', '柯特妮·考克斯', '丽莎·库卓', '马特·勒布朗', '马修·派瑞', '大卫·休默']","['喜剧', '爱情']",美国,英语/意大利语,,['1995-09-21(美国)'],,9.8,94527,罗斯（大卫·休默 David Schwimmer 饰）不知瑞秋（詹妮弗·安妮斯顿 Jennifer Aniston 饰）对他的感觉，并和老同学茱莉开始恋爱。瑞秋对此很不开心，并尝试破坏这一对恋人。已经开始新恋情的瑞秋在一次就酒醉时通过电话留言机跟罗斯表白。让罗斯在瑞秋和茱莉见无所适从，在钱德勒（马修·派瑞 Matthew Perry 饰）的建议下罗列两人的优缺点比较决定。但罗斯知道自己真正爱的还是瑞秋，于是很快与茱莉分手。经历重重波折终于和瑞秋重新开始。乔伊（马特·理勃兰 Matt LeBlanc 饰）由于在肥皂剧扮演雷莫瑞医生大获成功，赚够钱可以住进自己的公寓。菲比（莉莎·库卓 Lisa Kudrow 饰）找到了同父异母的弟弟小弗兰克。莫妮卡（柯特妮·考克斯 Courteney Cox 饰）也开始与父亲的老朋友理查德交往。但孩子的问题让，一心想要孩...,24,22分钟,https://www.imdb.com/title/tt0583562,六人行第二季/都市六人行第二季/F·R·I·E·N·D·S/SixofOne
https://movie.douban.com/subject/30353357/,进击的巨人 第三季 Part.2 進撃の巨人 Season 3 Part.2,"['荒木哲郎', '肥冢正史', '田中洋之', '横山彰利', '赤松康裕', '若野哲也', '金森阳子', '江副仁美', '内田信吾', '高桥谦仁', '丝贺慎太郎']","['小林靖子', '濑古浩司', '谏山创']","['梶裕贵', '石川由依', '井上麻里奈', '神谷浩史', '小野大辅', '下野纮', '小林优', '三上枝织', '谷山纪章', '细谷佳正', '桥诘知久', '朴璐美', '子安武人']","['剧情', '动作', '科幻', '动画']",日本,日语,,['2019-04-28(日本)'],,9.8,59788,为了赢得真正的胜利，调查军团决定执行夺回玛利亚之墙的作战。作战内容是利用艾伦的硬质化能力将位于玛利亚之墙希干希纳区城墙上的破洞封住。而且还要查明沉睡在艾伦老家地下室的「真相」。但是，「野兽巨人」等巨人就在那里等着他们！,10,24分钟,https://www.imdb.com/title/tt9038682,进击的巨人Season3Part.2
https://movie.douban.com/subject/3286547/,老友记  第七季 Friends Season 7,['KevinBright'],"['大卫·克拉尼', '玛尔塔·考夫曼']","['詹妮弗·安妮斯顿', '柯特妮·考克斯', '丽莎·库卓', '马特·勒布朗', '马修·派瑞', '大卫·休默']","['喜剧', '爱情']",美国,英语,,['2000-10-12(美国)'],,9.8,69970,菲比（莉莎·库卓 Lisa Kudrow 饰）和瑞秋（詹妮弗·安妮斯顿 Jennifer Aniston 饰）的公寓已经修复完毕，菲比搬回了公寓，瑞秋继续和乔伊（马特·理勃兰 Matt LeBlanc 饰）住在一起。乔伊在《Days of Our Lives》剧组里得到 了一个角色。就在钱德勒（马修·派瑞 Matthew Perry 饰）和摩妮卡（柯特妮·考克斯 Courteney Cox 饰）的婚礼前一夜，钱德勒突然临阵畏缩，逃走躲了起来。他走了之后，菲比在卫生间找了一支显示有孕的验孕棒，从而断定摩妮卡有了身孕。菲比和罗斯（大卫·休默 David Schwimmer 饰）在办公室找到了躲藏起来的钱德勒并说服他回来，回来后他听到了菲比与瑞秋的窃窃私语——摩妮卡怀孕了！最后钱德勒和摩妮卡顺利完婚，但摩妮卡却说自己并没有怀孕时。那么，怀孕的人难道是瑞秋吗...,24,22分钟,https://www.imdb.com/title/tt0756483,六人行第七季/都市六人行第七季/F·R·I·E·N·D·S/SixofOne
https://movie.douban.com/subject/3286552/,老友记 第十季 Friends Season 10,['KevinBright'],"['DavidCrane', 'MartaKauffman']","['詹妮弗·安妮斯顿', '柯特妮·考克斯', '丽莎·库卓', '马特·勒布朗', '马修·派瑞', '大卫·休默']","['喜剧', '爱情']",美国,英语,,['2003-09-25(美国)'],,9.8,88040,乔伊（马特·理勃兰 Matt LeBlanc 饰）和瑞秋（詹妮弗·安妮斯顿 Jennifer Aniston 饰）的恋情维持不久就发现彼此不适应身体上的交往，决定只做朋友。迈克克服自身障碍的迈克终于向菲比（莉莎·库卓 Lisa Kudrow 饰）求婚，两人终成眷属。钱德勒（马修·派瑞 Matthew Perry 饰）和摩妮卡（柯特妮·考克斯 Courteney Cox 饰）的代孕母亲艾瑞卡生了一对龙凤胎，Jack和Erica。 瑞秋通过马克的介绍决定前往巴黎工作。朋友们为她举行了告别派对，除了罗斯（大卫·休默 David Schwimmer 饰）她轮流跟朋友们告别。而此时罗斯意识到自己仍然爱着瑞秋，两人重修旧好，瑞秋也放弃了巴黎的工作。经历了十年间风风雨雨，大家分别离开公寓，都留下自己的一把钥匙......,18,22分钟,https://www.imdb.com/title/tt0583436,六人行第十季/都市六人行第十季/F·R·I·E·N·D·S/SixofOne
https://movie.douban.com/subject/3286538/,老友记  第五季 Friends Season 5,['KevinBright'],"['DavidCrane', 'MartaKauffman']","['詹妮弗·安妮斯顿', '柯特妮·考克斯', '丽莎·库卓', '马特·勒布朗', '马修·派瑞', '大卫·休默']","['喜剧', '爱情']",美国,英语,,['1998-09-24(美国)'],,9.8,75611,罗斯（大卫·休默 David Schwimmer 饰）和艾米丽还是完婚了，但由于不能容忍生活里还有瑞秋（詹妮弗·安妮斯顿 Jennifer Aniston 饰），最终两人离婚了。罗斯搬出公寓，找到了跟大家很近新住处，但因为得罪上司而丢掉了博物馆的工作。菲比生下一个男孩两个女孩，希望留下一个孩子，但无奈弟弟不同意。一夜情后，钱德勒（马修·派瑞 Matthew Perry 饰）和摩妮卡（柯特妮·考克斯 Courteney Cox 饰）决定秘密维持关系。直至被大家知道，两人的恋情才公之于众。乔伊（马特·理勃兰 Matt LeBlanc 饰）获得一个做男主角的机会，但却因为资金问题被迫停止了。众人去拉斯维加斯看望乔伊，在飞机上罗斯和瑞秋再次重逢。钱德勒和摩妮卡决定在拉斯维加斯的小教堂结婚，刚到就遇到了酩酊大醉刚糊涂结了婚的罗斯和瑞秋......,24,22分钟/22分钟(approx.)/Argentina:30分钟,https://www.imdb.com/title/tt0583437,六人行第五季/都市六人行第五季/F·R·I·E·N·D·S/SixofOne
https://movie.douban.com/subject/3286543/,老友记  第六季 Friends Season 6,['KevinBright'],"['大卫·克拉尼', '玛尔塔·考夫曼']","['詹妮弗·安妮斯顿', '柯特妮·考克斯', '丽莎·库卓', '马特·勒布朗', '马修·派瑞', '大卫·休默']","['喜剧', '爱情']",美国,英语,,['1999-09-23(美国)'],,9.8,74075,罗斯（大卫·休默 David Schwimmer 饰）和瑞秋（詹妮弗·安妮斯顿 Jennifer Aniston 饰）发现酒醉结婚后，决定到法院取消，但罗斯担心自己离婚过于频繁而没有取消并对瑞秋撒了谎。瑞秋发现后争论了起来，最后导致离婚。罗斯在纽约大学找到了一份教古生物学的工作。钱德勒马修·派瑞 Matthew Perry 饰）搬到摩妮卡（柯特妮·考克斯 Courteney Cox 饰）的住处，决定暂时不结婚，而是先同居。瑞秋跟菲比（莉莎·库卓 Lisa Kudrow 饰）同住，但一场起火事件又搬到了摩妮卡的住处。菲比以为自己引起了火灾，转而在条件较差的乔伊那里住了下来。后来发现火灾原来是由于瑞秋的直发器引起的，所以两人调换了住处。由换房法律一系列啼笑皆非的故事。而最终，钱德勒终于决定向摩妮卡求婚。,25,25分钟,https://www.imdb.com/title/tt0583438,六人行第六季/都市六人行第六季/F·R·I·E·N·D·S/SixofOne
https://movie.douban.com/subject/30374707/,我们的星球 Our Planet,['艾雷斯泰·法瑟吉尔'],,['大卫·爱登堡'],['纪录片'],美国/英国,英语,,['2019-04-05(美国)'],,9.8,12965,由大卫·艾登堡负责解说这部八部分的剧集将探索自然世界的独特又宝贵的奇迹，由屡获奖项的剧集《地球脉动》的创剧人倾情打造。通过与世界自然基金会合作，《我们的星球》采用了令人惊艳的摄影和技术，并以前所未有的拍摄方式探寻了地球上尚存的野生区域和那里的动物居民。这档耗时 4 年的大制作节目在遍布全球各个大洲的 50 个国家/地区进行过拍摄，600 多名工作人员共计花费超过 3500 个拍摄日，从偏远的北极荒野和神秘的深海到广袤的非洲地貌和南美多样化的热带雨林，全面关注全世界生境多样性的广度。,8,60分钟,https://www.imdb.com/title/tt9253866,我们的天与地(港)
https://movie.douban.com/subject/4927787/,艺术创想 Art Attack,"['RichardBradley', 'JeremyCross', 'NickBigsby', 'TimEdmunds', 'PeterEyre', 'ClareMichel', 'JeremySwan']","['NicAyling', '尼尔·布坎南', 'TimEdmunds', 'HelenEvans', 'DrianaJones', 'LouiseLamb', 'AndyPrendergast']",['尼尔·布坎南'],['真人秀'],英国,英语,,['1990-06-15(英国)'],,9.8,15054,由英国CITV推出的针对4-16岁孩子而制作的《艺术创想》，是一档备受世界儿童欢迎的艺术创作类节目。天马行空的奇思妙想，在主持人尼尔·布坎南（尼尔·布坎南 Neil Buchanan 饰）眼中就是变废为宝的金点子，废旧物品在他手中就是一个个活灵活现的创意作品。看似普通而无用的废弃物件，在简单易学而又切合实际的裁剪重组后，成为了一件件新颖而又有趣的艺术作品。“创意大王”尼尔·布坎南将带领电视机前的孩子们利用身边的废旧物品，就地取材进行手工创作，培养孩子们动手、动脑等多方面的综合能力。《艺术创想》是一档高人气的艺术类儿童节目，曾获包括“英国最佳儿童实用节目奖”在内21项国际大奖。《艺术创想》于2002年在《小神龙俱乐部》首播，该节目是迪士尼在大陆唯一授权的儿童节目。,,15-20分钟,https://www.imdb.com/title/tt0313033,迪斯尼艺术创想
https://movie.douban.com/subject/26979545/,蓝色星球2 Blue Planet II,['詹姆斯·霍尼伯内'],,['大卫·爱登堡'],['纪录片'],英国,英语,,"['2017-10-30(中国大陆)', '2017-10-29(英国)']",,9.8,33264,"《蓝色星球II》将由大卫·爱登堡爵士主持。在长达4年的拍摄过程中, 制作团队共执行了125次的探险，水下拍摄时数长达到6000多个小时。与2001年首播的《藍色星球》相隔16年之后，制作团队透过新的科技技术突破以往限制，将许多过去未知的地带、惊人的生物及其令人瞠目结舌的举动呈现在观众眼前自从《蓝色星球》2001年开播以来，我们对大海之下生命的理解被彻底颠覆了。从北极熊出没的北冰洋到焕发着勃勃生机的蓝色珊瑚环礁，本系列纪录片同大家分享一些令人吃惊的新发现；邂逅在南冰洋深处神出鬼没的奇怪章鱼，观赏巨大的鲹鱼跳出水面，飞跃到半空中捕鱼；骑在虎鲸的背上，同它一起冲向鱼群。《蓝色星球2》带领我们体验让人敬畏称奇的新地方，见识魅力四射的新物种，了解非同寻常的新行为。",7,60分钟,https://www.imdb.com/title/tt6769208,蓝色星球第二季
https://movie.douban.com/subject/1441948/,"是，首相 第一季 Yes, Prime Minister Season 1","['PeterWhitmore', 'SydneyLotterby']","['安东尼·杰依', '乔纳森·林恩']","['保罗·爱丁顿', '奈杰尔·霍桑', '德里克·福德斯', '戴安娜·霍迪诺特', '黛柏拉·诺顿']",['喜剧'],英国,英语,,['1986-01-09'],,9.8,18821,"理论告诉我们权力越大,责任也越大;常识告诉我们事情越多,麻烦也越多;经验则告诉我们政治问题揭开总有个内幕,内幕揭开还有个黑幕...我们的老熟人, 行政事务部（DAA）大臣吉姆哈克上位成功了! 在公务员体系的化身, 内阁秘书汉弗莱阿普比爵士和走钢丝大师, 私人秘书伯纳伍利同学辅佐下, 经过三年艰苦磨练(磨蹭和训练), 哈克终于入主唐宁街十号, 成为英国首相!明暗之间棋逢对手, 新老问题此起彼伏, 首相的政治生涯之精彩, 注定不亚于大臣. 于是, 让我们紧密团结在这三位老朋友周围, 走进白厅这一变幻莫测的舞台吧~",8,30分钟,https://www.imdb.com/title/tt0086831,
https://movie.douban.com/subject/4933235/,是，大臣  第三季 Yes Minister Season 3,"['西德尼·洛特比', '彼得·惠特莫尔']","['安东尼·杰依', '乔纳森·林恩']","['保罗·爱丁顿', '奈杰尔·霍桑', '德里克·福德斯', '伊莲诺·布罗', '约翰·内特尔顿', '戴安娜·霍迪诺特', 'TallaHayes', 'RichardSimpson', 'PeterHowell', 'JeffreySegal', 'DonaldPelmear']",['喜剧'],英国,英语,,['1982-11-11(英国)'],,9.8,13631,本剧叙述在野党影子内阁成员Jim Hacker在帮助本党大选获胜之后得到行政事务部（DAA）部长的职务，从此开始面对以部秘书Sir Humphrey Appleby为首的公务员体系，而他的公派私人秘书、同属公务员的Bernard则夹在了当中。在Hacker所代表的政客以及Appleby所代表的公务员之间因施政而发生的种种冲突之中，两人的关系不停地发生变化，既有互相捂盖子，也有互相揭老底。与此同时，英国政治体制（包括政党体制和公务员体制）中的种种不为外人所知弊端和黑幕也展现在观众眼前。当然所有这些都是通过大量喜剧情节和台词展开。在本系列后半部分的《Yes Prime Minister》中，Hacker通过党内角力当上了首相，而Appleby也已先他一步当上了首相秘书，两人的故事移到唐宁街10号继续展开。,7,30分钟,https://www.imdb.com/title/tt0751809,遵命，部长第三季/是，大臣第三季
https://movie.douban.com/subject/4933194/,是，大臣  第二季 Yes Minister Season 2,"['彼得·惠特莫尔', '西德尼·洛特比']","['安东尼·杰依', '乔纳森·林恩']","['保罗·爱丁顿', '奈杰尔·霍桑', '德里克·福德斯', '戴安娜·霍迪诺特', '约翰·内特尔顿']",['喜剧'],英国,英语,,['1981-02-23'],,9.8,13410,本剧叙述在野党影子内阁成员Jim Hacker在帮助本党大选获胜之后得到行政事务部（DAA）部长的职务，从此开始面对以部秘书Sir Humphrey Appleby为首的公务员体系，而他的公派私人秘书、同属公务员的Bernard则夹在了当中。在Hacker所代表的政客以及Appleby所代表的公务员之间因施政而发生的种种冲突之中，两人的关系不停地发生变化，既有互相捂盖子，也有互相揭老底。与此同时，英国政治体制（包括政党体制和公务员体制）中的种种不为外人所知弊端和黑幕也展现在观众眼前。当然所有这些都是通过大量喜剧情节和台词展开。在本系列后半部分的《Yes Prime Minister》中，Hacker通过党内角力当上了首相，而Appleby也已先他一步当上了首相秘书，两人的故事移到唐宁街10号继续展开。,7,30分钟,https://www.imdb.com/title/tt0751815,遵命，部长第二季/是，大臣第二季
https://movie.douban.com/subject/5359940/,"是，首相  第二季 Yes, Prime Minister Season 2","['PeterWhitmore', '西德尼·洛特比']","['安东尼·杰依', '乔纳森·林恩']","['保罗·爱丁顿', '奈杰尔·霍桑', '德里克·福德斯', '戴安娜·霍迪诺特', '黛柏拉·诺顿']",['喜剧'],英国,英语,,['1987-11-26'],,9.8,11126,"理论告诉我们权力越大,责任也越大;常识告诉我们事情越多,麻烦也越多;经验则告诉我们政治问题揭开总有个内幕,内幕揭开还有个黑幕...我们的老熟人, 行政事务部（DAA）大臣吉姆哈克上位成功了! 在公务员体系的化身, 内阁秘书汉弗莱阿普比爵士和走钢丝大师, 私人秘书伯纳伍利同学辅佐下, 经过三年艰苦磨练(磨蹭和训练), 哈克终于入主唐宁街十号, 成为英国首相!明暗之间棋逢对手, 新老问题此起彼伏, 首相的政治生涯之精彩, 注定不亚于大臣. 于是, 让我们紧密团结在这三位老朋友周围, 走进白厅这一变幻莫测的舞台吧~",8,30分钟,https://www.imdb.com/title/tt0751832,
https://movie.douban.com/subject/26725031/,"是，大臣 1984圣诞特辑 Yes, Minister: Party Games",['彼得·惠特莫尔'],"['安东尼·杰依', '乔纳森·林恩']","['保罗·爱丁顿', '奈杰尔·霍桑', '德里克·福德斯', '戴安娜·霍迪诺特', '约翰·内特尔顿', '詹姆斯·格劳特', '彼得·杰弗里', '菲利普·斯通']",['喜剧'],英国,英语,['1984-12-17'],,['60分钟'],9.8,5582,Sitcom about a British government minister and the advisers who surround him. The seasonal festivities at the Department of Administrative Affairs are overshadowed by rumours of a cabinet reshuffle. But a leadership election and the Eurosausage affair could lead to great things for Jim Hacker.,,,https://www.imdb.com/title/tt0751812,是，大臣：党派之戏
https://movie.douban.com/subject/30466847/,张国荣热·情演唱会,,['陈淑芬'],['张国荣'],"['纪录片', '音乐', '歌舞']",中国香港/中国大陆,粤语/汉语普通话/英语,"['2000-07-31(中国香港)', '2000-09-16(中国大陆)']",,['118分钟'],9.8,2039,千禧年的演唱会，张国荣的演唱会，对大部分人来说：就算不看也可以知道肯定是个优秀的演唱会。——因为我们相信张国荣，而且还是他亲自担任艺术总监。不过出乎意料的是，这个演唱会当年备受争议，在香港大部分媒体的渲染扭曲报道下被误解。然而有个完全相反的现象：此次演唱会在海外备受赞赏和推崇。在日本场数一加再加，成为日本外国歌手所开演唱会场数之最。虽然在香港一些媒体的颠倒黑白下，但热情演唱会的成功是被观众肯定的，于是演唱会历经春夏秋冬，开到2001年，在香港开了19场，世界巡回演唱会43场。连同行都称这次演唱会是“前无古人，后无来者”。,,,,PassionTour
https://movie.douban.com/subject/26576692/,猎捕 The Hunt,['罗布·沙利文'],,['大卫·爱登堡'],['纪录片'],英国,英语,,['2015-11-01(英国)'],,9.8,10609,David Attenborough再次联合BBC推出全新纪录片，由《行星地球》团队倾力打造，全方位展现动物在觅食过程中的戏剧性一刻，并首次披露南美水濑，座头鲸的猎食行为，更借用了电影、戏剧中的片段，力求给观众一个具有说服力的印象。摄制组的足迹遍布雨林，冻土层，海洋，草原，极地，典型生态环境一网打尽，还记录了各路科学家以及环保人士对保护濒危动物所做出的努力。由《地心引力》的作曲家Steven Price作曲。,7,60分钟,https://www.imdb.com/title/tt5167198,生存战
https://movie.douban.com/subject/30468860/,张国荣跨越97演唱会,,,"['张国荣', '莫文蔚', '舒淇', '辛晓琪']","['纪录片', '音乐', '歌舞']",中国香港,粤语/汉语普通话/英语,"['1996-12-12(中国香港)', '1997-06-17(中国香港)']",,['108分钟'],9.8,1843,张国荣跨越97演唱会，于1996年12月—1997年6月举行。由《风继续吹》，《红颜白发》，《风再起时》重新编曲串成的开场音乐拉开了张国荣“跨越97演唱会”的序幕。整场演唱会中张国荣演唱了《爱慕》、《侧面》、《今生今世》、《红》、《当爱已成往事》等近35首经典曲目。在演唱会中，张国荣将《月亮代表我的心》送给他生命中挚爱的朋友和亲人：母亲和唐先生，以及现场所有的歌迷。他同时也是第一位在演唱会上发起慈善募捐的人，为儿童癌症基金募捐一百万港币，同时自己也捐出一百万港币。,,,,LeslieCheungcrossesthe97concert
https://movie.douban.com/subject/26884366/,探险活宝 第九季 Adventure Time with Finn and Jake Season 9,['彭德尔顿·沃德'],['彭德尔顿·沃德'],"['约翰·迪·马吉欧', '杰里米·沙达', '汤姆·肯尼', '海登·瓦尔希', '杨泫贞', '奥利维亚·奥尔森']","['动画', '奇幻', '冒险']",美国,英语,,['2017-04-21(美国)'],,9.8,1713,第九季是《Adventure Time》系列的最终季。该季共16集，大结局名为《Come Alone With Me》，与ED同名，将分4集播放。,14,11分钟,https://www.imdb.com/title/tt6736242,探险时光
https://movie.douban.com/subject/30167309/,探险活宝 第十季 Adventure Time with Finn and Jake Season 10,['彭德尔顿·沃德'],['彭德尔顿·沃德'],"['约翰·迪·马吉欧', '杰里米·沙达', '汤姆·肯尼', '海登·瓦尔希', '杨泫贞', '奥利维亚·奥尔森']","['喜剧', '动画', '奇幻', '冒险']",美国,英语,,['2017-09-17(美国)'],,9.8,1203,看来IMDb和Wiki都采取了10季的分法，这回真的是最后一季了。 十全十美，也好。最后一集的名字叫Come Along With Me，片尾曲名字。,16,12分钟,https://www.imdb.com/title/tt7308394,
https://movie.douban.com/subject/33444393/,唱游大世界王菲香港演唱会98-99 唱遊大世界王菲香港演唱會98-99,,,['王菲'],"['纪录片', '音乐']",中国香港,粤语,,,,9.8,441,还记得当天结他的和弦 还明白每段旋律的伏线唱游大世界王菲香港演唱会现场纪录错过不能再错过 经历可以再回忆01 OPENING02 感情生活03 浮躁04 闷05 暗涌06 天空07 脸08 迷路09 梦中人10 梦游11 原谅自己12 未日13 堕落14 天使15 怀念16 梦醒了17 但愿人长久18 情诫19 一人分饰两角20 为非作歹21 Di Dar22 暧昧23 你快乐所以我快乐24 约定25 偿还26 我愿意27 执迷不悔,,,,FayeHKScenicTour98-99
https://movie.douban.com/subject/1292052/,肖申克的救赎 The Shawshank Redemption,['弗兰克·德拉邦特'],"['弗兰克·德拉邦特', '斯蒂芬·金']","['蒂姆·罗宾斯', '摩根·弗里曼', '鲍勃·冈顿', '威廉姆·赛德勒', '克兰西·布朗', '吉尔·贝罗斯', '马克·罗斯顿', '詹姆斯·惠特摩', '杰弗里·德曼', '拉里·布兰登伯格', '尼尔·吉恩托利', '布赖恩·利比', '大卫·普罗瓦尔', '约瑟夫·劳格诺', '祖德·塞克利拉', '保罗·麦克兰尼', '芮妮·布莱恩', '阿方索·弗里曼', 'V·J·福斯特', '弗兰克·梅德拉诺', '马克·迈尔斯', '尼尔·萨默斯', '耐德·巴拉米', '布赖恩·戴拉特', '唐·麦克马纳斯']","['剧情', '犯罪']",美国,英语,"['1994-09-10(多伦多电影节)', '1994-10-14(美国)']",,['142分钟'],9.7,2055575,20世纪40年代末，小有成就的青年银行家安迪（蒂姆·罗宾斯 Tim Robbins 饰）因涉嫌杀害妻子及她的情人而锒铛入狱。在这座名为鲨堡的监狱内，希望似乎虚无缥缈，终身监禁的惩罚无疑注定了安迪接下来灰暗绝望的人生。未过多久，安迪尝试接近囚犯中颇有声望的瑞德（摩根·弗 里曼 Morgan Freeman 饰），请求对方帮自己搞来小锤子。以此为契机，二人逐渐熟稔，安迪也仿佛在鱼龙混杂、罪恶横生、黑白混淆的牢狱中找到属于自己的求生之道。他利用自身的专业知识，帮助监狱管理层逃税、洗黑钱，同时凭借与瑞德的交往在犯人中间也渐渐受到礼遇。表面看来，他已如瑞德那样对那堵高墙从憎恨转变为处之泰然，但是对自由的渴望仍促使他朝着心中的希望和目标前进。而关于其罪行的真相，似乎更使这一切朝前推进了一步……本片根据著名作家斯蒂芬·金（Stephen Edwin King）的...,,,https://www.imdb.com/title/tt0111161,月黑高飞(港)/刺激1995(台)/地狱诺言/铁窗岁月/消香克的救赎
https://movie.douban.com/subject/26302614/,请回答1988 응답하라 1988,['申源浩'],['李祐汀'],"['成东日', '李一花', '罗美兰', '金成钧', '崔武成', '金善映', '柳慧英', '李惠利', '柳俊烈', '高庚杓', '朴宝剑', '安宰弘', '李东辉', '崔胜元', '金秀路', '李美妍', '金柱赫', '全美善', '李世英', '金英玉', '朴智允', '李秀卿', '金太勋', '朴正民', '高昌锡']","['剧情', '喜剧', '爱情']",韩国,韩语,,['2015-11-06(韩国)'],,9.7,540552,《请回答1988》为韩国tvN自2015年10月30日起播出的金土连续剧，由《请回答1997》、《请回答1994》制作班底申元浩导演和李祐汀作家再度携手合作。此剧与以往将初恋作为重心的另两部同系列作品不同，将以家族关系和邻里感情作为剧情主轴。而且1988年也是香港电影的巅峰时期，张国荣、周润发等影星在韩国皆具有高知名度，因此也可能被列为剧情素材之一。,20,90分钟,https://www.imdb.com/title/tt5182866,回应吧1988/Reply1988
